FeedbackID,GuestID,HotelID,ReviewComments,ReviewType,ReviewScore,RecommendationLikelihood,RoomComfortScore,ServiceQualityScore,CleanlinessScore
2079,204,104,"The room was comfortable enough, but the decor felt a bit dated",Positive,8,8,8,8,8
2080,2731,104,"The breakfast was adequate, but nothing particularly special",Positive,9,9,8,9,9
2081,969,104,"The location is convenient, but the surrounding area can be a bit noisy",Positive,7,7,7,7,8
2082,1185,104,"The gym was small, but it had all the essential equipment",Positive,8,8,8,8,8
2083,3120,104,"The room was clean, but the furniture was outdated and could use some refurbishment",Positive,9,9,8,9,9
2084,1164,104,The hotels historic charm added to the overall experience,Positive,8,8,8,8,8
2085,62,104,"The check-in process was smooth, but i had to wait a bit for my room to be ready",Positive,8,8,8,8,8
2086,3354,104,"Parking was a bit of a challenge, with limited spaces available",Positive,7,7,7,7,8
2087,2263,104,"The breakfast was decent, though the selection was somewhat limited",Positive,9,9,8,9,9
2088,1493,105,"The room was smaller than expected, and the bathroom felt cramped",Neutral,6,6,6,6,7
2089,3076,105,The breakfast area was small and got crowded quickly in the morning,Neutral,6,6,6,6,7
2090,3464,105,"The room had an unpleasant odor that persisted during my stay, affecting my experience",Neutral,5,5,5,6,6
2091,281,105,"The location is great for sightseeing, with major attractions just a short walk away",Neutral,6,6,6,6,7
2092,3008,105,The staff were exceptionally friendly and went out of their way to make our stay comfortable,Neutral,6,6,6,7,7
2093,3557,105,"The room was spacious and well-equipped, providing everything we needed for a comfortable stay",Neutral,5,5,6,6,6
2094,718,105,"The bed was incredibly comfortable, ensuring a great nights sleep",Negative,4,4,4,4,5
2095,2364,105,"Breakfast was excellent, with a wide variety of options to suit all tastes",Negative,4,4,4,4,5
2096,577,105,The hotels modern decor and ambiance added to the overall experience,Negative,4,4,4,4,5
2097,1183,105,"The hotel was spotlessly clean, and the housekeeping staff did a great job each day",Negative,3,3,3,3,4
2098,1977,105,"The rooftop terrace was a highlight, offering stunning views of the city",Neutral,6,6,6,6,7
2099,379,105,"The service at the hotel was top-notch, with staff always ready to assist with a smile",Neutral,5,5,5,6,6
2100,751,105,"The room was comfortable enough, but the decor felt a bit dated",Neutral,6,6,6,6,7
2101,2783,105,"The breakfast was adequate, but nothing particularly special",Negative,4,4,4,4,5
2102,2138,105,"The location is convenient, but the surrounding area can be a bit noisy",Neutral,6,6,6,6,7
2104,3373,105,"The gym was small, but it had all the essential equipment",Positive,9,9,8,9,9
2105,3490,105,"The room was clean, but the furniture was outdated and could use some refurbishment",Positive,8,8,8,8,8
2106,1119,107,The hotels historic charm added to the overall experience,Positive,9,9,8,9,9
2107,3335,107,"The check-in process was smooth, but i had to wait a bit for my room to be ready",Negative,4,4,4,4,5
2108,1217,107,"Parking was a bit of a challenge, with limited spaces available",Negative,4,4,4,4,5
2109,3447,107,"The breakfast was decent, though the selection was somewhat limited",Negative,4,4,4,4,5
2110,160,107,"The room was smaller than expected, and the bathroom felt cramped",Positive,8,8,8,8,8
2111,2199,107,The breakfast area was small and got crowded quickly in the morning,Negative,4,4,4,4,5
2112,3621,107,"The room had an unpleasant odor that persisted during my stay, affecting my experience",Positive,7,7,7,7,8
2113,2604,107,"The location is great for sightseeing, with major attractions just a short walk away",Positive,9,9,8,9,9
2114,892,107,The staff were exceptionally friendly and went out of their way to make our stay comfortable,Neutral,6,6,6,6,7
2115,2178,107,"The room was spacious and well-equipped, providing everything we needed for a comfortable stay",Neutral,6,6,6,6,7
2116,1368,107,"The bed was incredibly comfortable, ensuring a great nights sleep",Neutral,5,5,5,6,6
2117,2173,107,"Breakfast was excellent, with a wide variety of options to suit all tastes",Neutral,6,6,6,6,7
2118,299,107,The hotels modern decor and ambiance added to the overall experience,Neutral,6,6,6,7,7
2119,2924,107,"The hotel was spotlessly clean, and the housekeeping staff did a great job each day",Neutral,5,5,6,6,6
2120,2574,107,"The rooftop terrace was a highlight, offering stunning views of the city",Negative,4,4,4,4,5
2121,2694,107,"The service at the hotel was top-notch, with staff always ready to assist with a smile",Negative,4,4,4,4,5
2122,3692,107,"The room was comfortable enough, but the decor felt a bit dated",Negative,4,4,4,4,5
2123,8,108,"The breakfast was adequate, but nothing particularly special",Negative,3,3,3,3,4
2124,2522,108,"The location is convenient, but the surrounding area can be a bit noisy",Neutral,6,6,6,6,7
2125,566,108,"The gym was small, but it had all the essential equipment",Neutral,5,5,5,6,6
2126,2379,108,"The room was clean, but the furniture was outdated and could use some refurbishment",Neutral,6,6,6,6,7
2127,2404,108,The hotels historic charm added to the overall experience,Negative,4,4,4,4,5
2128,534,108,"The check-in process was smooth, but i had to wait a bit for my room to be ready",Neutral,6,6,6,6,7
2129,1795,108,"Parking was a bit of a challenge, with limited spaces available",Positive,10,10,10,10,10
2130,1713,108,"The breakfast was decent, though the selection was somewhat limited",Positive,9,9,9,9,9
2131,2773,108,"The room was smaller than expected, and the bathroom felt cramped",Positive,10,10,10,10,10
2132,813,108,The breakfast area was small and got crowded quickly in the morning,Positive,9,9,9,9,9
2133,463,108,"The room had an unpleasant odor that persisted during my stay, affecting my experience",Positive,10,10,9,10,10
2134,3325,108,"The location is great for sightseeing, with major attractions just a short walk away",Positive,9,9,9,9,9
2135,726,108,The staff were exceptionally friendly and went out of their way to make our stay comfortable,Positive,9,9,9,9,9
2136,2650,108,"The room was spacious and well-equipped, providing everything we needed for a comfortable stay",Positive,10,10,9,10,10
2137,1956,108,"The bed was incredibly comfortable, ensuring a great nights sleep",Positive,9,9,9,9,9
2138,1520,108,"Breakfast was excellent, with a wide variety of options to suit all tastes",Positive,9,9,9,9,9
2139,3130,108,The hotels modern decor and ambiance added to the overall experience,Neutral,7,7,7,7,8
2140,411,109,"The hotel was spotlessly clean, and the housekeeping staff did a great job each day",Neutral,7,7,7,7,7
2141,344,109,"The rooftop terrace was a highlight, offering stunning views of the city",Neutral,6,6,6,7,7
2142,1116,109,"The service at the hotel was top-notch, with staff always ready to assist with a smile",Neutral,6,6,6,7,7
2143,3600,109,"The room was comfortable enough, but the decor felt a bit dated",Neutral,6,6,6,7,7
2144,1297,109,"The breakfast was adequate, but nothing particularly special",Neutral,5,5,5,6,6
2145,728,109,"The location is convenient, but the surrounding area can be a bit noisy",Neutral,7,7,7,7,7
2146,2702,109,"The gym was small, but it had all the essential equipment",Neutral,6,6,6,7,7
2147,2527,109,"The room was clean, but the furniture was outdated and could use some refurbishment",Positive,8,8,8,8,9
2148,1069,109,The hotels historic charm added to the overall experience,Neutral,5,5,5,6,6
2149,2908,109,"The check-in process was smooth, but i had to wait a bit for my room to be ready",Neutral,6,6,6,7,7
2150,1643,109,"Parking was a bit of a challenge, with limited spaces available",Positive,8,8,8,8,9
2151,1798,109,"The breakfast was decent, though the selection was somewhat limited",Positive,8,8,8,8,9
2152,21,109,"The room was smaller than expected, and the bathroom felt cramped",Neutral,6,6,6,7,7
2153,2324,109,The breakfast area was small and got crowded quickly in the morning,Neutral,7,7,7,7,7
2154,2727,109,"The room had an unpleasant odor that persisted during my stay, affecting my experience",Positive,9,9,9,9,9
2155,998,109,"The location is great for sightseeing, with major attractions just a short walk away",Positive,8,8,8,8,8
2156,2608,109,The staff were exceptionally friendly and went out of their way to make our stay comfortable,Positive,9,9,9,9,9
2157,2778,110,"The room was spacious and well-equipped, providing everything we needed for a comfortable stay",Positive,8,8,8,8,9
2158,66,110,"The bed was incredibly comfortable, ensuring a great nights sleep",Positive,9,9,9,9,9
2159,127,110,"Breakfast was excellent, with a wide variety of options to suit all tastes",Positive,8,8,8,8,8
2160,818,110,The hotels modern decor and ambiance added to the overall experience,Positive,9,9,9,9,9
2161,2749,110,"The hotel was spotlessly clean, and the housekeeping staff did a great job each day",Positive,9,9,9,9,9
2162,2254,110,"The rooftop terrace was a highlight, offering stunning views of the city",Positive,9,9,9,9,9
2163,2609,110,"The service at the hotel was top-notch, with staff always ready to assist with a smile",Neutral,7,7,7,7,8
2164,3350,110,"The room was comfortable enough, but the decor felt a bit dated",Neutral,6,6,6,7,7
2165,3420,110,"The breakfast was adequate, but nothing particularly special",Neutral,6,6,6,6,7
2166,70,110,"The location is convenient, but the surrounding area can be a bit noisy",Neutral,6,6,6,7,7
2167,2566,110,"The gym was small, but it had all the essential equipment",Neutral,6,6,6,7,7
2168,3466,110,"The room was clean, but the furniture was outdated and could use some refurbishment",Neutral,5,5,5,6,6
2169,932,110,The hotels historic charm added to the overall experience,Neutral,7,7,7,7,7
2170,839,110,"The check-in process was smooth, but i had to wait a bit for my room to be ready",Neutral,6,6,6,7,7
2171,2220,110,"Parking was a bit of a challenge, with limited spaces available",Neutral,6,6,6,7,7
2172,3604,110,"The breakfast was decent, though the selection was somewhat limited",Neutral,5,5,5,6,6
2173,1565,110,"The room was smaller than expected, and the bathroom felt cramped",Neutral,6,6,6,7,7
2174,1080,112,The breakfast area was small and got crowded quickly in the morning,Negative,4,4,4,4,5
2175,401,112,"The room had an unpleasant odor that persisted during my stay, affecting my experience",Neutral,6,6,6,7,7
2176,1685,112,"The location is great for sightseeing, with major attractions just a short walk away",Neutral,6,6,6,7,7
2177,1407,112,The staff were exceptionally friendly and went out of their way to make our stay comfortable,Neutral,6,6,6,7,7
2178,2000,112,"The room was spacious and well-equipped, providing everything we needed for a comfortable stay",Negative,4,4,4,4,5
2179,2063,112,"The bed was incredibly comfortable, ensuring a great nights sleep",Positive,9,9,9,9,9
2180,3070,112,"Breakfast was excellent, with a wide variety of options to suit all tastes",Positive,8,8,8,8,8
2181,2599,112,The hotels modern decor and ambiance added to the overall experience,Positive,9,9,9,9,9
2182,1722,112,"The hotel was spotlessly clean, and the housekeeping staff did a great job each day",Positive,8,8,8,8,9
2183,3117,112,"The rooftop terrace was a highlight, offering stunning views of the city",Positive,9,9,9,9,9
2184,182,112,"The service at the hotel was top-notch, with staff always ready to assist with a smile",Positive,8,8,8,8,8
2185,1009,112,"The room was comfortable enough, but the decor felt a bit dated",Positive,9,9,9,9,9
2186,3606,112,"The breakfast was adequate, but nothing particularly special",Positive,9,9,9,9,9
2187,2474,112,"The location is convenient, but the surrounding area can be a bit noisy",Positive,9,9,9,9,9
2188,1158,112,"The gym was small, but it had all the essential equipment",Neutral,7,7,7,7,8
2189,3226,112,"The room was clean, but the furniture was outdated and could use some refurbishment",Neutral,6,6,6,7,7
2190,2408,112,The hotels historic charm added to the overall experience,Neutral,6,6,6,6,7
2191,1837,113,"The check-in process was smooth, but i had to wait a bit for my room to be ready",Neutral,6,6,6,7,7
2192,398,113,"Parking was a bit of a challenge, with limited spaces available",Neutral,6,6,6,7,7
